State	StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	Collected.By	X	X.1	Species	Subphylum	Genus	Region
Wisconsin	yHKS79	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#35	a	YHKS_#35	10	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS79	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	YHMH87	Metschnikowia sp.	Metschnikowia	Ascomycota	44.499636, -87.925104	44.499636	-87.925104	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	60	c	YHMH_60	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH87	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS682	Lachancea thermotolerans	Lachancea	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	#217	a	YHKS_#217	10	Delafield,WI	Kayla Sylvester	TRUE	yHKS682	Lachancea thermotolerans	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKS272	Mrakia sp.	Mrakia	Basidiomycota	43.395533, -87.866440	43.395533	-87.86644	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fraxinus	Fraxinus pennsylvanica	Green Ash	NA	NA	#73	a	YHKS_#73	10	Port Washington, WI (Upper Lake Park)	Kayla Sylvester	TRUE	yHKS272	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS274	Mrakia sp.	Mrakia	Basidiomycota	43.395533, -87.866440	43.395533	-87.86644	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer rebrum	Red Maple	NA	NA	#77	a	YHKS_#77	10	Port Washington, WI (Upper Lake Park)	Kayla Sylvester	TRUE	yHKS274	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKB70	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.4316:-89.7372	43.4316	-89.7372	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	KBOCT17	a	YHKB_KBOCT17	30	Devil's Lake State Park (Baraboo, WI)	Drew Doering	TRUE	yHKB70	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS276	Mrakia sp.	Mrakia	Basidiomycota	43.400119, -87.876439	43.400119	-87.876439	Tree	Moss	Moss	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	Moss	NA	#82	b	YHKS_#82	10	Port Washington, WI (Whitefish Park)	Kayla Sylvester	TRUE	yHKS276	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS277	Mrakia sp.	Mrakia	Basidiomycota	43.400119, -87.876439	43.400119	-87.876439	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#83	a	YHKS_#83	10	Port Washington, WI (Whitefish Park)	Kayla Sylvester	TRUE	yHKS277	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS44	Torulaspora delbrueckii	Torulaspora	Ascomycota	44.293474, -88.401231	44.293474	-88.401231	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#25	b	YHKS_#25	30	Grand Chute, WI (Einstein Park)	Kayla Sylvester	TRUE	yHKS44	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHRVM312	Candida railenensis	Candida	Ascomycota	43.812565, -91.208730	43.812565	-91.20873	Tree	Plant Matter	Bark	NA	NA	NA	NA	Carya	Carya ovata	Shabark Hickory	NA	NA	3D5	a	YHRVM_3D5	10	Grandad's Bluff, Lacrosse, WI	Drew Doering	TRUE	yHRVM312	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHRM34	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	b	YHRM_1.2	10	Picnic Point, Madison WI	RM	TRUE	yHRM34	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHRM36	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	NA	NA	NA	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula sp.	Birch	NA	NA	43	b	YHRM_43	10	Picnic Point, Madison WI	RM	TRUE	yHRM36	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS106	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	44.560833, -88.093161	44.560833	-88.093161	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#32	b	YHKS_#32	30	Howard, WI (Meadowbrook Park)	Kayla Sylvester	TRUE	yHKS106	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS109	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#35	b	YHKS_#35	30	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS109	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS371	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#141	b	YHKS_#141	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS371	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHKS35	Mrakia gelida	Mrakia	Basidiomycota	43.114592, -88.491920	43.114592	-88.49192	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#21	a	YHKS_#21	10	Oconomowoc, WI  (Fowler Park)	Kayla Sylvester	TRUE	yHKS35	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS75	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	44.822924, -87.913245	44.822924	-87.913245	Tree	Plant Matter	Bark	NA	NA	NA	NA	Populus	Populus deltoides	Eastern Cottonwood	NA	NA	#29	a	YHKS_#29	10	Pensaukee, WI	Kayla Sylvester	TRUE	yHKS75	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS205	Candida railenensis	Candida	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#50	b	YHKS_#50	10	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS205	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS74	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#26	c	YHKS_#26	10	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS74	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS78	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#34	c	YHKS_#34	10	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS78	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS87	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	44.560833, -88.093161	44.560833	-88.093161	Tree	Plant Matter	Bark	NA	NA	NA	NA	Ulmus	Ulmus americana	American Elm	NA	NA	#33	b	YHKS_#33	30	Howard, WI (Meadowbrook Park)	Kayla Sylvester	TRUE	yHKS87	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS89	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#36b	b	YHKS_#36b	30	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS89	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS92	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#40	b	YHKS_#40	30	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS92	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS101	Lachancea kluyveri	Lachancea	Ascomycota	44.822924, -87.913245	44.822924	-87.913245	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#28	a	YHKS_#28	30	Pensaukee, WI	Kayla Sylvester	TRUE	yHKS101	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKB153	Mrakia gelida	Mrakia	Basidiomycota	43.4316:-89.7372	43.4316	-89.7372	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	KBOCT19	a	YHKB_KBOCT19	10	Devil's Lake State Park (Baraboo, WI)	Drew Doering	TRUE	yHKB153	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKB63	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.4316:-89.7372	43.4316	-89.7372	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	KBOCT16	a	YHKB_KBOCT16	30	Devil's Lake State Park (Baraboo, WI)	Drew Doering	TRUE	yHKB63	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS105	Lachancea kluyveri	Lachancea	Ascomycota	44.560833, -88.093161	44.560833	-88.093161	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#31	c	YHKS_#31	30	Howard, WI (Meadowbrook Park)	Kayla Sylvester	TRUE	yHKS105	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKS309	Lachancea kluyveri	Lachancea	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#125	a	YHKS_#125	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS309	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKS17	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#22	a	YHKS_#22	30	Sussex, WI	Kayla Sylvester	TRUE	yHKS17	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKB431	Candida sake	Candida	Ascomycota	44.8900,-88.3073	44.89	-88.3073	Tree	Plant Matter	Fruit	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple Tree	NA	NA	LS14	b	YHKB_LS14	10	Gillett, WI	Lisa Sorlie	TRUE	yHKB431	Candida sake	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS96	Lachancea kluyveri	Lachancea	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Soil	Soil	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#39	a	YHKS_#39	30	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS96	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHRM31	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	a	YHRM_1.18	10	Picnic Point, Madison WI	RM	TRUE	yHRM31	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHRM42	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	NA	NA	NA	Tree	Soil	Soil	NA	NA	NA	NA	Salix	Salix sp.	Willow	NA	NA	46	a	YHRM_46	10	Picnic Point, Madison WI	RM	TRUE	yHRM42	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKB402	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT6	b	YHKB_KBOCT6	4	Northeastern WI	Bill Saucier	TRUE	yHKB402	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS61	Mrakia sp.	Mrakia	Basidiomycota	44.293474, -88.401231	44.293474	-88.401231	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#25	a	YHKS_#25	10	Grand Chute, WI (Einstein Park)	Kayla Sylvester	TRUE	yHKS61	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS678	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus ellipsoidalis	Hill's Oak	NA	NA	#214	a	YHKS_#214	10	Delafield,WI	Kayla Sylvester	TRUE	yHKS678	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS19	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#16	a	YHKS_#16	30	Sussex, WI	Kayla Sylvester	TRUE	yHKS19	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS209	Cystofilobasidium sp.	Cystofilobasidium	Basidiomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#53	a	YHKS_#53	10	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS209	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS571	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	#217	a	YHKS_#217	22	Delafield,WI	Kayla Sylvester	TRUE	yHKS571	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHQL186	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Seed	NA	NA	NA	NA	Ginkgo	Ginkgo biloba	Ginkgo	NA	NA	smiley2A	a	YHQL_smiley2A	10	local Madison, WI backyard	NA	TRUE	yHQL186	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHQL188	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Fruit	Pear	Rosaceae	Pome	NA	Pyrus	Pyrus sp.	NA	NA	NA	similey3B	c	YHQL_similey3B	10	local Madison, WI backyard	NA	TRUE	yHQL188	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHQL199	Cyberlindnera saturnus	Cyberlindnera	Ascomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	6	a	YHQL_6	30	Blue Mound State Park	Sarah Wright	TRUE	yHQL199	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Upper Midwest
Wisconsin	yHKS368	Candida railenensis	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#135	a	YHKS_#135	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS368	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS611	Candida railenensis	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#239	a	YHKS_#239	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS611	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS696	Candida railenensis	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#231	a	YHKS_#231	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS696	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS597	Candida railenensis	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#228	a	YHKS_#228	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS597	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKB129	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.4316:-89.7372	43.4316	-89.7372	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	KBOCT16	b	YHKB_KBOCT16	22	Devil's Lake State Park (Baraboo, WI)	Drew Doering	TRUE	yHKB129	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHRM68	Lachancea thermotolerans	Lachancea	Ascomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	3_R_10	a	YHRM_3_R_10	22	Picnic Point, Madison WI	RM	TRUE	yHRM68	Lachancea thermotolerans	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKS685	Cyberlindnera sp.	Cyberlindnera	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus ellipsoidalis	Hill's Oak	NA	NA	#222	a	YHKS_#222	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS685	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Upper Midwest
Wisconsin	yHKS125	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#38	d	YHKS_#38	10	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS125	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHRM24	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	NA	NA	NA	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula sp.	Birch	NA	NA	1.11	a	YHRM_1.11	10	Picnic Point, Madison WI	RM	TRUE	yHRM24	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHRM17	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	NA	NA	NA	Tree	Soil	Soil	NA	NA	NA	NA	Fraxinus	Fraxinus americana	White Ash	NA	NA	2.16	a	YHRM_2.16	22	Picnic Point, Madison WI	RM	TRUE	yHRM17	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHKS86	Lachancea kluyveri	Lachancea	Ascomycota	44.560833, -88.093161	44.560833	-88.093161	Tree	Plant Matter	Bark	NA	NA	NA	NA	Ulmus	Ulmus americana	American Elm	NA	NA	#33	a	YHKS_#33	30	Howard, WI (Meadowbrook Park)	Kayla Sylvester	TRUE	yHKS86	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKS88	Lachancea kluyveri	Lachancea	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#35	a	YHKS_#35	30	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS88	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHRM33	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	NA	NA	NA	Tree	Soil	Soil	NA	NA	NA	NA	Salix	Salix sp.	Willow	NA	NA	1.19	b	YHRM_1.19	10	Picnic Point, Madison WI	RM	TRUE	yHRM33	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKB111	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	NA	KBOCT5	a	YHKB_KBOCT5	22	Northeastern WI	Bill Saucier	TRUE	yHKB111	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS325	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#141	a	YHKS_#141	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS325	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHKS615	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus ellipsoidalis	Hill's Oak	NA	NA	#214	a	YHKS_#214	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS615	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHRM43	Lachancea kluyveri	Lachancea	Ascomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	b	YHRM_1.17	10	Picnic Point, Madison WI	RM	TRUE	yHRM43	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKS275	Mrakia gelida	Mrakia	Basidiomycota	43.400119, -87.876439	43.400119	-87.876439	Tree	Soil	Soil	NA	NA	NA	NA	Fraxinus	Fraxinus pennsylvanica	Green Ash	NA	NA	#80	a	YHKS_#80	10	Port Washington, WI (Whitefish Park)	Kayla Sylvester	TRUE	yHKS275	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS202	Cystofilobasidium sp.	Cystofilobasidium	Basidiomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#49	b	YHKS_#49	10	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS202	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS430	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Dead	NA	NA	NA	NA	NA	#145	b	YHKS_#145	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS430	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHKS203	Candida railenensis	Candida	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#49	c	YHKS_#49	10	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS203	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Wisconsin	YHMH89	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	44.500396, -87.927438	44.500396	-87.927438	Plant	Plant Matter	Leaves	NA	NA	NA	Dead	Unknown	Unknown	Unknown	NA	NA	62	f	YHMH_62	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH89	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS80	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Soil	Soil	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#39	a	YHKS_#39	10	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS80	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHRVM273	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.812565, -91.208730	43.812565	-91.20873	Tree	Plant Matter	Bark	NA	NA	NA	NA	Carya	Carya ovata	Shabark Hickory	NA	NA	3D5	a	YHRVM_3D5	22	Grandad's Bluff, Lacrosse, WI	Drew Doering	TRUE	yHRVM273	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHRM65	Metschnikowia sp.	Metschnikowia	Ascomycota	NA	NA	NA	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Fraxinus	Fraxinus americana	White Ash	NA	NA	3_R_6	a	YHRM_3_R_6	22	Picnic Point, Madison WI	RM	TRUE	yHRM65	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS104	Metschnikowia fructicola	Metschnikowia	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#37	b	YHKS_#37	30	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS104	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKS329	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Dead	NA	NA	NA	NA	NA	#145	a	YHKS_#145	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS329	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHKS82	Lachancea kluyveri	Lachancea	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#25	a	YHKS_#25	30	Grand Chute, WI	Kayla Sylvester	TRUE	yHKS82	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
